FID,IID,SOL,C1,C2,C3,C4
LWK,72,0,-0.11405,0.0222548,3.56393e-05,-0.000817749
LWK,73,0,-0.110989,0.0202538,-0.0011022,0.00342379
LWK,74,0,-0.114464,0.0235014,0.000297025,-0.00342528
LWK,75,0,-0.118358,0.02326,0.00162995,-0.00571289
LWK,76,0,-0.115033,0.0235741,0.00087908,-0.00305826
LWK,77,0,-0.115481,0.024787,1.65292e-06,-0.00846611
LWK,78,0,-0.114312,0.0234449,0.000585273,-0.00516855
LWK,79,0,-0.114897,0.0247773,-0.000119161,-0.00440607
LWK,80,0,-0.112492,0.0214047,0.000421735,0.000139863
LWK,81,0,-0.115238,0.0228303,-2.85207e-05,-0.000520505
LWK,82,0,-0.115459,0.0227264,-6.47276e-05,-0.00521457
LWK,83,0,-0.114309,0.0218878,0.00111155,-0.00835272
LWK,84,0,-0.115141,0.0231061,-0.000607081,-0.00395678
LWK,85,0,-0.114957,0.023479,0.000133068,-0.00595156
LWK,86,0,-0.11525,0.0215446,0.000957524,-0.00531741
LWK,87,0,-0.115007,0.0235818,0.000944964,-0.00502097
LWK,88,0,-0.116026,0.0254907,0.00220956,-0.00662635
LWK,89,0,-0.114933,0.0227869,0.00237151,-0.00464458
LWK,90,0,-0.115818,0.022514,0.000832561,-0.00671108
MKK,1,0,-0.0872951,0.00295891,-0.00243684,0.0248475
MKK,2,0,-0.086432,0.00221472,-0.00472809,0.0360174
MKK,3,0,-0.0704827,-0.00553472,0.00255387,0.0405186
MKK,4,0,-0.078234,-0.00251162,-0.00285641,0.0492294
MKK,5,0,-0.0826541,0.00350867,-0.00395246,0.0389516
MKK,7,0,-0.0824524,0.00201538,-0.00261536,0.0381367
MKK,8,0,-0.0825432,3.75417e-05,-0.00241862,0.0518219
MKK,9,0,-0.0810759,-0.000557651,-0.00369551,0.0437763
MKK,10,0,-0.0849648,0.00166494,-0.00292043,0.0318483
MKK,13,0,-0.064076,-0.00787596,0.00220637,0.0384859
MKK,14,0,-0.0829983,0.00242322,-0.00228068,0.0356158
MKK,15,0,-0.0868271,0.00235599,-0.00085202,0.0326941
MKK,16,0,-0.0844066,0.000711245,-0.0029495,0.0433473
MKK,17,0,-0.08942,0.00345173,-0.00327065,0.030495
MKK,19,0,-0.0854925,0.00309529,-0.00111935,0.034232
MKK,20,0,-0.082043,0.00066942,-0.00472134,0.0514056
MKK,21,0,-0.0828431,-0.000644312,-0.00255946,0.0379979
MKK,22,0,-0.0793348,-0.000119348,-0.00489417,0.0382823
MKK,23,0,-0.0823411,-0.000379591,-0.00325748,0.0453104
MKK,24,0,-0.0818376,-6.6179e-05,-0.00476672,0.037842
MKK,25,0,-0.0802197,-0.00176749,-0.0034944,0.0409308
MKK,26,0,-0.0798482,-0.00336582,-0.00437229,0.0417898
MKK,27,0,-0.0863499,0.00449198,-0.00254894,0.0263342
MKK,28,0,-0.081545,-0.00195981,-0.00493566,0.0345884
MKK,29,0,-0.0810109,-0.00117747,-0.00348165,0.0386312
MKK,30,0,-0.0817009,-0.00014902,-0.00427426,0.0479361
MKK,31,0,-0.0811072,-0.000595444,-0.00322807,0.0488802
MKK,32,0,-0.081559,-0.000432224,-0.00457739,0.0482594
MKK,33,0,-0.0828969,0.00014629,-0.000884795,0.0363592
MKK,34,0,-0.0763087,-0.00121557,-0.00226615,0.0351891
MKK,35,0,-0.0813363,-0.00121771,-0.00293244,0.0419609
MKK,36,0,-0.0815527,-0.00215089,-0.00419524,0.0331141
MKK,37,0,-0.0833398,0.000707245,-0.00411247,0.0446828
MKK,39,0,-0.0839884,-0.000330051,-0.00105597,0.0384265
MKK,40,0,-0.0771705,-0.0027231,-0.00185332,0.0394859
MKK,42,0,-0.0842971,0.00257488,-0.00311579,0.0552211
MKK,43,0,-0.0796645,-0.00223704,-0.00461432,0.0421593
MKK,44,0,-0.0826463,-0.000292546,-0.00253702,0.033771
MKK,46,0,-0.0868633,0.00201597,-0.0049616,0.0428142
MKK,47,0,-0.0857985,0.00205997,-0.00310058,0.0431408
MKK,48,0,-0.0805967,1.77383e-05,-0.00307328,0.0351324
MKK,50,0,-0.0877718,0.00619615,-0.00160882,0.026457
MKK,52,0,-0.084727,0.00241563,-0.00182591,0.0344385
MKK,53,0,-0.0953707,0.00928941,-0.00157796,0.0112757
MKK,54,0,-0.07596,-0.00273146,-0.00648081,0.0391639
MKK,55,0,-0.0969247,0.00892058,-0.000257565,0.0124282
MKK,56,0,-0.092179,0.00660007,-0.00416947,0.0226765
MKK,57,0,-0.0776068,-0.0014827,-0.00109154,0.040548
MKK,58,0,-0.0901361,0.00557541,-0.00174896,0.0203835
MKK,59,0,-0.0808998,0.00045207,-0.004311,0.0424466
MKK,60,0,-0.0815002,-0.000657906,-0.00279182,0.0380745
MKK,61,0,-0.0931302,0.00813139,-0.00305289,0.0150225
MKK,62,0,-0.0811836,-0.00161452,-0.00654697,0.0611454
MKK,63,0,-0.0827126,0.000268008,-0.00502458,0.0500236
MKK,64,0,-0.0860923,0.00279489,-0.00421097,0.0405258
MKK,65,0,-0.079529,-0.0040536,-0.0054102,0.0474089
MKK,66,0,-0.0859483,0.00523926,-0.00141763,0.0317486
MKK,67,0,-0.0986319,0.0117761,-0.00181637,0.00791567
MKK,68,0,-0.0791602,-0.00255733,-0.000471375,0.0441905
MKK,69,0,-0.0965682,0.0108855,-0.00371951,0.0101723
MKK,70,0,-0.100399,0.0117547,-0.000574507,0.00698495
MKK,71,0,-0.0821068,-8.9882e-05,-0.00507547,0.0413128
MKK,72,0,-0.0837028,0.000930599,-0.00176816,0.0305703
MKK,73,0,-0.0831474,-0.000426554,-0.00377242,0.0314219
MKK,74,0,-0.0829866,0.000254267,-0.00315798,0.0402811
MKK,78,0,-0.0797331,0.000526876,-0.00278628,0.03592
MKK,79,0,-0.0823055,-0.000890154,-0.00109541,0.0356076
MKK,80,0,-0.08172,-0.00240156,-0.00452817,0.0488851
MKK,81,0,-0.0814576,-0.0020994,-0.00464466,0.0410595
MKK,82,0,-0.0787104,-0.00227581,-0.00263555,0.0358239
MKK,83,0,-0.0681458,-0.00848265,0.00308586,0.0314691
MKK,86,0,-0.0815068,-0.00217007,-0.0040943,0.0450925
MKK,87,0,-0.0821408,6.57181e-05,-0.00233437,0.0388912
MKK,88,0,-0.0828571,-0.00191362,-0.00270183,0.0399005
MKK,89,0,-0.083826,0.00020208,-0.00140481,0.0439252
MKK,90,0,-0.0821237,-0.000779781,-0.00614266,0.0597835
MKK,91,0,-0.0871926,0.00330753,-0.00433538,0.03559
MKK,92,0,-0.0822727,-0.00108403,-0.00531901,0.0487087
MKK,93,0,-0.0823728,0.00287092,-0.00292295,0.050706
MKK,94,0,-0.0806542,-0.00159281,-0.00306149,0.0389795
MKK,95,0,-0.0827042,-0.000247476,-0.00279326,0.0356117
MKK,96,0,-0.0841443,0.00106768,-0.00174777,0.0357553
MKK,97,0,-0.0842855,-0.000106064,-0.00491538,0.0563217
MKK,98,0,-0.0840521,0.00111239,-0.00495347,0.0627714
MKK,99,0,-0.0807106,-0.000544322,-0.00302081,0.0328683
MKK,100,0,-0.0814936,-0.00233183,-0.00399096,0.0469256
MKK,101,0,-0.0819608,-0.00149423,-0.00343734,0.0366414
MKK,102,0,-0.0830091,0.000220034,-0.00558291,0.0478331
MKK,103,0,-0.0829109,0.000103949,-0.00330125,0.0322188
MKK,104,0,-0.0900526,0.00590514,-0.00264601,0.0233168
MKK,105,0,-0.0811607,-0.00233333,-0.00239276,0.0478652
MKK,106,0,-0.0806862,-0.0010549,-0.00290503,0.03874
MKK,107,0,-0.0840087,0.000528744,-0.0037624,0.0352079
MKK,108,0,-0.0816362,-0.00149595,-0.00574264,0.0559734
MKK,109,0,-0.079718,-0.00147484,-0.00256439,0.035616
MKK,110,0,-0.0795765,-0.00198302,-0.00473293,0.0518465
MKK,112,0,-0.0852327,0.00104241,-0.00236669,0.0297777
MKK,113,0,-0.0753123,-0.00269919,-0.00118059,0.0365396
MKK,115,0,-0.0848209,0.00296419,-0.00309993,0.0297674
MKK,116,0,-0.0820852,0.00024032,-0.00130689,0.0335073
MKK,117,0,-0.080077,-0.00274015,-0.00500539,0.0475026
MKK,120,0,-0.0840188,0.00231911,-0.00281757,0.0424732
MKK,122,0,-0.082753,-1.21259e-05,-0.00523556,0.0447528
MKK,123,0,-0.0777655,-0.00055381,-0.0026308,0.0376364
MKK,124,0,-0.083068,-0.00226168,-0.00706862,0.057897
MKK,127,0,-0.0813876,-0.00106824,-0.0034227,0.0367976
MKK,128,0,-0.0699044,-0.00731308,0.000365864,0.0391671
MKK,130,0,-0.0787569,-0.000916299,-0.00322833,0.0521769
MKK,131,0,-0.0904515,0.00607321,-0.00104562,0.0252912
MKK,132,0,-0.0816716,-0.00270991,-0.00349018,0.0479428
MKK,133,0,-0.0803365,-6.39988e-05,-0.00284877,0.0358369
MKK,134,0,-0.0757242,-0.00212625,0.0016227,0.0436836
MKK,135,0,-0.0871424,0.00391168,-0.00398952,0.0320638
MKK,136,0,-0.0618226,-0.00817446,0.000712007,0.034711
MKK,137,0,-0.079512,-0.00154907,-0.00468689,0.0449964
MKK,138,0,-0.0855841,0.000687861,-0.00234181,0.0282589
MKK,139,0,-0.0947063,0.00810868,-0.00216932,0.0130293
MKK,140,0,-0.0819951,0.000807362,-0.0050191,0.0491856
MKK,141,0,-0.0840042,0.00203054,-0.0043071,0.0276578
MKK,142,0,-0.0832249,0.00069314,-0.00373966,0.0492528
MKK,144,0,-0.083482,0.000118249,-0.00430838,0.0346863
MKK,146,0,-0.0865529,0.00222724,-0.00508957,0.0361814
MKK,147,0,-0.0840755,0.00171008,-0.00295998,0.05945
MKK,148,0,-0.0833044,-0.000728972,-0.00256245,0.0402012
MKK,149,0,-0.0825192,-0.000471352,-0.00334073,0.0385105
MKK,151,0,-0.0840422,0.00156105,-0.00361483,0.0291604
MKK,153,0,-0.084112,0.00133231,-0.00422577,0.044977
MKK,155,0,-0.0855598,0.000883931,-0.00346863,0.0384133
MKK,156,0,-0.0834471,0.000886388,-0.00298376,0.0343856
MKK,158,0,-0.0878797,0.00181587,-0.00308554,0.0403024
MKK,159,0,-0.0897293,0.00477561,-0.00129649,0.026223
MKK,160,0,-0.0874711,0.0037295,-0.00279054,0.0319359
MKK,161,0,-0.0812973,-0.00176055,-0.00581218,0.0554177
MKK,162,0,-0.0846044,0.000363804,-0.00171159,0.035576
MKK,163,0,-0.0793206,-1.3339e-05,-0.00504683,0.0492802
MKK,164,0,-0.0718849,-0.00464617,0.00150174,0.0343064
MKK,165,0,-0.084976,0.00171002,-0.00374695,0.0439631
MKK,166,0,-0.0851383,0.000158826,-0.0062969,0.0529766
MKK,167,0,-0.0845257,0.000150993,-0.00291701,0.0442536
MKK,168,0,-0.0844537,-0.00121982,-0.0027645,0.0336678
MKK,169,0,-0.078167,-0.00126356,-0.0024357,0.0362169
MKK,170,0,-0.0947808,0.00662223,-0.00366176,0.014012
MKK,171,0,-0.0799507,-0.000878879,-0.00184519,0.0362793
