FID,IID,SOL,C1,C2,C3,C4
0,15007,0,-0.0409785,0.015163,0.00224499,0.0010286
0,15008,0,-0.0347891,0.015217,0.00300289,0.00166638
0,15010,0,-0.0352943,0.0179698,0.00253162,-0.000971188
0,15011,0,-0.0397616,0.0147023,0.00462169,0.000850491
0,15012,0,-0.0361745,0.0147537,0.00337131,0.000588333
0,15013,0,-0.0399599,0.016386,0.00163448,0.0003824
0,15014,0,-0.0344749,0.0138097,0.00298843,0.00214619
0,15016,0,-0.0335732,0.0154236,0.00405919,0.000450728
0,15017,0,-0.0379393,0.0116919,0.00503598,-0.000829267
0,15018,0,-0.040498,0.0181408,0.00312153,-0.000406428
0,15019,0,-0.03645,0.0163787,0.00526222,0.000141254
0,15020,0,-0.0395291,0.0129584,0.00313976,-0.00299678
0,15021,0,-0.0390621,0.0153467,0.00472335,0.00023851
0,15022,0,-0.0357146,0.0133139,0.0036701,0.00016907
0,15023,0,-0.0388556,0.0173598,0.00418931,0.000860669
0,15024,0,-0.0399634,0.0153527,0.00572629,0.00185301
0,15025,0,-0.0335227,0.0157478,0.00441624,-0.000808775
0,15026,0,-0.0387073,0.0141733,0.00211246,-0.00110625
0,15027,0,-0.0377522,0.0169522,0.00283359,-0.000393151
0,15028,0,-0.0412724,0.0152303,0.00400749,0.00132625
0,15029,0,-0.0349518,0.0146619,0.00160837,-3.21569e-05
0,15030,0,-0.0396005,0.0130142,0.00496871,-0.000424194
0,15032,0,-0.0389485,0.0104852,0.00442704,0.00402411
0,15033,0,-0.0390895,0.01225,0.00180962,0.00191794
0,15034,0,-0.0388246,0.0145308,0.00397811,0.00104113
0,15035,0,-0.0367233,0.0148396,0.00615689,-0.000371244
0,15036,0,-0.0397201,0.0133544,0.00308515,0.000619786
0,15037,0,-0.0384578,0.0125503,0.000868811,-2.26092e-06
0,15038,0,-0.0377044,0.0148141,0.00236249,-0.00100308
0,15039,0,-0.0404388,0.0149864,0.00330885,-0.0005518
0,15041,0,-0.0397324,0.0183855,0.00444793,-0.000293289
0,15042,0,-0.0369589,0.0180145,0.0038445,0.00318381
0,15043,0,-0.041123,0.0131848,0.00484009,0.000545115
0,15044,0,-0.0366008,0.0128376,0.000984394,-0.00264
0,15045,0,-0.0398213,0.0141537,0.00503467,-0.000579818
0,15046,0,-0.0404039,0.0139968,0.00391892,-0.00160145
0,15047,0,-0.0391688,0.0138111,0.00473652,0.00301778
0,150XX,0,-0.0385535,0.016616,0.00170736,-0.00115727
0,C15001,0,-0.0397853,0.0151195,0.000245562,0.00115218
0,C15002,0,-0.039399,0.0158438,0.00269895,-0.000103533
0,C15004,0,-0.0383488,0.0134175,0.00439684,-0.00225592
0,C15005,0,-0.038967,0.0126855,0.00186285,-0.000208425
0,C15008,0,-0.0379842,0.016754,0.00364113,0.00125218
0,C15013,0,-0.0383967,0.0173259,0.00207333,-0.0013504
0,C15016,0,-0.0379166,0.0175824,0.00294504,0.00194972
0,C15017,0,-0.0378313,0.014406,0.00326142,0.000857486
0,C15018,0,-0.0411738,0.016502,0.00408543,0.00143101
0,C15020,0,-0.038714,0.0154223,0.00529768,0.00226319
0,C15021,0,-0.0384052,0.0149431,0.00264266,0.00185948
0,C15023,0,-0.0401787,0.012915,0.00707155,0.00238663
0,C15024,0,-0.0411232,0.0172386,0.00242173,-4.73645e-05
0,C15025,0,-0.0366693,0.0119077,0.00286664,-0.00181101
0,C15026,0,-0.0420758,0.0136705,0.00438913,-0.00189411
0,C15028,0,-0.039233,0.0156335,0.0016833,0.00186243
0,C15029,0,-0.039574,0.0145053,0.00403433,-0.000351194
0,C15030,0,-0.0384914,0.0157606,0.00230008,-0.00098138
0,C15035,0,-0.0400235,0.013583,0.00332839,0.00172969
0,C15038,0,-0.0356169,0.0159533,0.000263651,0.00225692
0,C15040,0,-0.0395519,0.0126986,0.00371168,-0.0011118
0,C15042,0,-0.0401904,0.0157589,0.00477492,0.000590625
0,C15047,0,-0.0381169,0.016962,0.00242867,0.00135423
0,1001,0,-0.0328355,0.015125,0.00507577,-0.000123779
0,1002,0,-0.038,0.0165752,0.00343655,0.000825548
0,1003,0,-0.0385015,0.0138806,-0.00216102,0.00136337
0,1004,0,-0.0389509,0.0154679,0.000970601,0.00253424
0,1005,0,-0.0381017,0.0174013,0.00198095,-0.000962859
0,1006,0,-0.0335356,0.0135765,-0.000300235,6.87424e-05
0,1008,0,-0.0376248,0.0151704,0.00371818,-0.000724295
0,1009,0,-0.03663,0.0152058,0.00279099,0.00106475
0,1010,0,-0.0389676,0.0147738,0.0059225,0.0049849
0,1011,0,-0.0368942,0.0189595,0.00389641,0.00143336
0,1012,0,-0.037972,0.0157229,0.00206546,0.00208363
0,1014,0,-0.0375782,0.015637,0.00610944,0.00181956
0,1015,0,-0.0376966,0.0147195,0.0023814,0.000146765
0,1016,0,-0.0341655,0.0123412,0.00275583,0.00080955
0,1017,0,-0.0370441,0.0133332,0.00283203,-0.000154816
0,1019,0,-0.0392393,0.0170351,0.00337665,-0.000837765
0,1022,0,-0.0378079,0.0151635,0.00445588,-0.000420803
0,1026,0,-0.0359661,0.0139723,0.00358206,0.000546361
0,1027,0,-0.0342222,0.0155995,0.00312193,0.000901051
0,1028,0,-0.0361467,0.0140773,0.00170713,0.000591337
0,1030,0,-0.0365426,0.0167897,0.00424891,-0.00103145
0,1031,0,-0.0375715,0.0154332,0.00147202,8.12902e-06
0,1034,0,-0.0361714,0.013516,0.0038352,-0.00157234
0,1035,0,-0.0357793,0.0161754,0.00665775,-0.00337578
0,1037,0,-0.0375772,0.0162475,0.00130779,0.00193253
0,1038,0,-0.0390761,0.0127482,0.00267336,0.00224961
0,1039,0,-0.0382383,0.0141662,0.0016008,0.00110163
0,1040,0,-0.0361699,0.016344,0.00366633,0.00156875
0,1044,0,-0.036627,0.014059,0.00455374,-0.00036604
0,1046,0,-0.0341522,0.0184854,0.00566271,0.000428701
0,1050,0,-0.0364063,0.0145404,0.00206799,5.60938e-05
0,1053,0,-0.0287775,0.00161282,-0.0128747,-0.00358015
0,1054,0,-0.0370242,0.0156403,0.00118127,-0.00119913
0,1055,0,-0.0336654,0.0148014,0.000672387,0.00111234
0,C01001,0,-0.0369046,0.0144383,0.0050628,-0.0018903
0,C01005,0,-0.034405,0.014217,0.0024255,0.000487546
0,C01011,0,-0.0351045,0.0173427,0.00510681,-0.00107511
0,C01012,0,-0.0353384,0.0149743,0.00409784,-0.000176763
0,C01016,0,-0.0367241,0.0170214,0.00488667,-0.000172325
0,C01029,0,-0.0365298,0.0141488,0.00291389,-0.000654668
0,C01031,0,-0.0377364,0.0147099,0.00110515,0.000543726
0,C01038,0,-0.0375415,0.0155297,0.00159186,0.00197367
0,C01041,0,-0.0393833,0.0169905,0.00395168,-0.000378736
0,C01053,0,-0.0379092,0.0140818,0.00275952,-0.000120299
0,3151,0,-0.0408544,0.0173018,0.00412757,0.00224642
0,3152,0,-0.0396182,0.0184883,0.00391829,0.00292273
0,3153,0,-0.0376766,0.0159453,0.00292695,4.01601e-05
0,3157,0,-0.0398843,0.014838,0.00462368,0.000474436
0,3160,0,-0.0322403,0.0165636,0.00296979,-0.00379468
0,3162,0,-0.0333955,0.0152986,0.00126718,-0.000749451
0,3163,0,-0.0370203,0.0165683,0.00272931,-0.000389279
0,3164,0,-0.0361483,0.0160668,0.00675517,-0.00175528
0,3172,0,-0.0387729,0.016731,0.000117385,-0.000645879
0,3174,0,-0.0391359,0.0141645,0.00455614,-0.000711477
0,3176,0,-0.0371011,0.0171663,0.000779822,-0.000256784
0,3179,0,-0.0362815,0.0155899,0.00311243,0.0011186
0,3182,0,-0.0398104,0.0157713,0.00382515,0.0038094
0,3184,0,-0.0395145,0.0151278,0.00571003,-0.000496859
0,3190,0,-0.0411509,0.0146517,0.00439461,0.00272259
0,3191,0,-0.0374971,0.0141123,0.00427319,-0.00151992
0,3192,0,-0.0389637,0.0139804,0.00148737,0.00127287
0,3193,0,-0.0332074,0.0177822,0.00198636,0.00123665
0,3194,0,-0.0388591,0.0169673,0.00182828,-0.000315984
0,3196,0,-0.0398571,0.0148273,0.00433354,0.00260912
0,3197,0,-0.0313445,0.0140188,0.00302458,-0.00248077
0,3198,0,-0.0396001,0.0146948,0.00313215,0.000147182
0,3199,0,-0.0338277,0.0158984,0.00185709,-0.000154402
0,3200,0,-0.0333194,0.0162903,0.000594356,0.00100082
0,3201,0,-0.0368738,0.0149884,0.00358378,0.00214814
0,3202,0,-0.0386924,0.0166198,0.00206968,-0.000439003
0,3203,0,-0.0409586,0.0158333,0.00272341,-0.00111489
0,3204,0,-0.0395003,0.0144208,0.00179905,0.0019416
0,3205,0,-0.0381205,0.0130212,-0.000204554,0.00235085
0,3206,0,-0.0378429,0.0138894,0.00440992,-0.00353766
0,3207,0,-0.0393779,0.0119656,0.0052036,0.000110921
0,3209,0,-0.0386151,0.0135514,0.00275608,4.35597e-05
0,3210,0,-0.0342199,0.0135312,0.003653,-0.00256809
0,3211,0,-0.0374462,0.016117,0.00426404,0.0021302
0,3212,0,-0.0360327,0.0180599,0.00112861,0.000313183
0,3214,0,-0.0371428,0.0173207,0.00452612,0.000187685
0,3216,0,-0.0396489,0.0162725,0.00296504,-0.000590166
0,3218,0,-0.038211,0.0161075,0.00390831,-0.00201108
0,3219,0,-0.0386594,0.0139162,0.00523188,0.00387477
0,3220,0,-0.0384435,0.015628,0.00280175,0.000502874
0,3221,0,-0.0371288,0.0145031,0.00509099,-0.000105509
0,3222,0,-0.0355256,0.013551,0.00284429,-0.0002485
0,3223,0,-0.0388682,0.0134746,0.00241797,-0.000953671
0,3224,0,-0.0375448,0.0141254,0.00368099,0.000725371
0,3225,0,-0.039444,0.0150694,0.00397958,0.00167112
0,37447,0,-0.037701,0.0178782,0.00240313,-0.000151053
0,37464,0,-0.0334024,0.0169198,0.00157668,0.00166867
0,37648,0,-0.038686,0.013408,0.0026595,0.000648842
0,37649,0,-0.0370201,0.0150441,0.000648736,0.000304782
0,C03151,0,-0.0377262,0.0155117,0.002348,0.00105868
0,C03153,0,-0.0380997,0.0124291,0.00463064,-0.00128465
0,C03157,0,-0.0336206,0.0161779,0.00303942,0.00139714
0,C03158,0,-0.0371404,0.0123172,0.00311204,0.000343843
0,C03172,0,-0.03609,0.0153407,0.00272974,0.00263399
0,C03174,0,-0.0351512,0.0160377,0.00473086,0.00225296
0,C03176,0,-0.0362709,0.0155964,0.00159673,-0.000970677
0,C03192,0,-0.0363477,0.015163,0.00294022,-0.0017245
0,C03199,0,-0.037911,0.0142684,0.00420896,-0.000848404
0,3100,0,-0.0389226,0.0163837,-0.000312585,0.000795049
0,3101,0,-0.0377689,0.0148746,0.00240302,0.00185271
0,3105,0,-0.0355729,0.0155648,0.000412782,-0.00415724
0,3106,0,-0.0392659,0.0153375,0.00106058,0.00163534
0,3107,0,-0.0361723,0.0177526,0.00302773,-0.000966476
0,3108,0,-0.0348444,0.0140527,0.00305074,-0.00206969
0,3109,0,-0.0342449,0.0137921,0.00364651,0.000183042
0,3110,0,-0.0405752,0.0146218,0.00721483,0.000550608
0,3111,0,-0.0346086,0.0148353,0.00471737,-0.00394458
0,3112,0,-0.0356428,0.0143697,0.0033502,0.00175164
0,3113,0,-0.0383698,0.0159271,0.00497031,0.000172646
0,3114,0,-0.0348969,0.0137349,0.00239648,-0.000816211
0,3118,0,-0.0349134,0.0147094,0.00413648,-0.00104573
0,3126,0,-0.0399321,0.01399,0.00424524,0.00114905
0,3127,0,-0.0386063,0.0159803,0.00138209,0.000805201
0,3137,0,-0.0376429,0.0139554,0.00165639,0.000335938
0,3138,0,-0.0380343,0.0150071,0.00250468,-0.000429808
0,3141,0,-0.0393811,0.01442,0.00835624,0.000647914
0,3144,0,-0.0351267,0.013282,0.00341359,0.000116897
0,C03100,0,-0.0351756,0.0156403,0.00450944,-0.00159692
0,C03101,0,-0.0346755,0.0145683,0.00360768,1.58304e-05
0,C03105,0,-0.0352961,0.0170516,0.00295252,-0.00136294
0,C03106,0,-0.035997,0.0161198,0.00213208,-0.00159496
0,C03107,0,-0.0317518,0.0159506,0.001198,-0.000397141
0,C03108,0,-0.0369942,0.0132365,0.0026724,-8.99673e-05
0,C03110,0,-0.0388663,0.0133898,0.00117181,0.00165396
0,C03111,0,-0.0368782,0.0179723,0.0044585,-0.00118728
0,C03112,0,-0.0395964,0.0152219,0.00134725,3.90224e-05
0,C03113,0,-0.0403566,0.0168452,0.00280974,0.00210811
0,C03114,0,-0.0348855,0.0163623,0.00220973,0.00318371
0,C03115,0,-0.039969,0.0149451,0.00360512,-0.00045344
0,C03116,0,-0.0366465,0.0141838,0.00407116,7.77867e-05
0,C03123,0,-0.0360119,0.0150459,0.00316181,-0.00205441
0,C03126,0,-0.0357832,0.0134714,0.00158513,-0.000207407
0,C03127,0,-0.0403545,0.0168165,0.00455343,0.000379732
0,C03131,0,-0.037345,0.0151143,0.00337076,0.000172755
0,C03133,0,-0.0357723,0.0160548,0.00377741,0.00132216
0,C03139,0,-0.0395849,0.0147542,0.00176175,0.000199657
0,C03143,0,-0.0365955,0.0158174,0.00417928,-0.0033356
0,C03146,0,-0.0364534,0.016277,0.00325748,-0.00318076
0,C03147,0,-0.0362781,0.0144977,0.00382888,0.00183988
0,21001,0,-0.0397227,0.0144182,0.00329303,0.00276039
0,21003,0,-0.0397751,0.0144233,0.00453885,0.00197086
0,21005,0,-0.0411125,0.0152493,0.00606983,0.00137452
0,21006,0,-0.0355168,0.0182477,0.00473027,-0.0041575
0,21007,0,-0.0390846,0.0167973,0.00413777,-0.000981758
0,21008,0,-0.0424231,0.0116339,0.00354212,0.000310149
0,21010,0,-0.0396877,0.0132015,0.00549189,0.00367338
0,21011,0,-0.0377398,0.015477,0.00593654,0.00333817
0,21012,0,-0.0400214,0.0149443,0.00521271,-0.000997427
0,21013,0,-0.0410621,0.0139812,0.00511137,0.000956234
0,21015,0,-0.0386384,0.0170558,0.00581653,0.00125992
0,21016,0,-0.0396096,0.0102514,0.00456188,0.00166263
0,21019,0,-0.0403973,0.0161039,0.00568405,0.00222187
0,21020,0,-0.0389022,0.0141516,0.00292138,-0.000430281
0,21022,0,-0.0406709,0.0152948,0.00595212,0.00200832
0,22001,0,-0.0412807,0.0128472,0.00129786,0.0024968
0,22002,0,-0.040877,0.0160539,0.00285887,-0.00165992
0,22003,0,-0.0383788,0.0124853,0.00488521,-0.00214917
0,22004,0,-0.0362181,0.014154,0.00434116,-0.000986798
0,22005,0,-0.0425777,0.0169745,0.00887566,0.00269295
0,22006,0,-0.0360982,0.0166403,0.00228484,-0.00169119
0,22007,0,-0.0414841,0.0146617,0.00748236,0.00132412
0,22008,0,-0.0334675,0.0139106,0.003581,-0.00109823
0,22009,0,-0.0371829,0.0147733,0.00191654,-0.000919782
0,22011,0,-0.0390462,0.0150235,0.00409019,-0.000160824
0,22012,0,-0.0369148,0.0152864,0.00351349,-0.00165482
0,22013,0,-0.0427127,0.0166753,0.00783771,0.000941951
0,24001,0,-0.0360953,0.0151549,0.00238037,-0.00183098
0,24002,0,-0.036619,0.0150848,0.00260446,-0.00261072
0,24005,0,-0.0357046,0.015914,0.00122417,-0.00156435
0,24006,0,-0.0372541,0.0152979,0.00498228,2.99419e-05
0,24009,0,-0.0370082,0.016704,0.00584704,0.00181721
0,24010,0,-0.0356669,0.0141282,0.00272021,-0.000777498
0,24011,0,-0.0340089,0.0161114,0.00279933,-0.000271036
0,24016,0,-0.0362848,0.0113629,0.00382276,-0.000627123
0,24018,0,-0.0364724,0.0154786,0.00321891,-0.00253092
0,24023,0,-0.0368081,0.0151174,1.6389e-06,-0.000798321
0,24024,0,-0.0368782,0.0149513,0.00397464,0.000202707
0,24027,0,-0.0348497,0.0119976,0.003939,0.000372225
0,24028,0,-0.0372146,0.0159412,0.00452265,-0.000892107
0,24029,0,-0.0376596,0.0159953,0.00479986,0.000460949
0,24030,0,-0.036059,0.0138518,0.000676346,0.00122499
0,24032,0,-0.0370736,0.0145586,0.00204483,-0.000369785
0,24034,0,-0.0376751,0.0125266,0.00187812,0.00223663
0,24035,0,-0.037624,0.0139904,0.00365124,0.00179305
0,24037,0,-0.0347522,0.0167135,0.00217008,-0.00129433
0,24038,0,-0.0367346,0.0134186,0.00303436,-0.000188234
0,24040,0,-0.0365749,0.0152548,0.0030607,-0.00243893
0,24043,0,-0.0349123,0.0158472,0.00424338,-0.000179361
0,24046,0,-0.0364916,0.0161,0.00489633,-1.66945e-05
0,24047,0,-0.036279,0.0155908,0.00314359,-0.000479694
0,24048,0,-0.0340545,0.0118724,0.00283325,-0.000583342
0,24049,0,-0.0397006,0.0135472,0.0046943,0.000308362
0,24050,0,-0.0378881,0.0140552,0.00156996,-0.00183798
0,24052,0,-0.0378483,0.0134559,0.00418386,4.21457e-05
0,24053,0,-0.0351301,0.0174743,0.000302753,2.90047e-05
0,24054,0,-0.036406,0.0148599,0.00531791,-0.000450817
0,24058,0,-0.0346197,0.0145123,0.000292722,0.00049071
0,24060,0,-0.0373507,0.0152984,0.00248767,-0.000987257
0,24061,0,-0.036516,0.0147801,0.00387697,0.000407448
0,24062,0,-0.0331328,0.013534,0.00701965,-0.00106188
0,24064,0,-0.0376938,0.0147713,0.00570136,0.000979832
0,24066,0,-0.0379598,0.0148418,0.00436528,0.000175757
0,24067,0,-0.0369198,0.0159509,0.0072964,0.00147694
0,C21001,0,-0.0399342,0.0152433,0.00508915,0.00158529
0,5001,0,-0.0375995,0.0125054,0.00304828,0.00125841
0,5002,0,-0.036658,0.0151742,0.00271489,-0.00162683
0,5005,0,-0.039052,0.017238,0.00141193,-0.000239941
0,5007,0,-0.0300427,0.0160605,0.00149422,-0.00229725
0,5009,0,-0.0396169,0.0165467,0.000994818,-0.00117429
0,5011,0,-0.0336295,0.0172171,0.00202894,-3.38138e-05
0,5012,0,-0.0370329,0.0155678,0.00305934,-0.000341328
0,5013,0,-0.0369429,0.0160569,0.00194545,-0.000493552
0,5014,0,-0.0351258,0.0151103,0.00151063,0.000971188
0,5015,0,-0.037332,0.0174442,0.00309019,-0.00112962
0,5016,0,-0.0337734,0.0138448,0.00446832,-0.000700393
0,5018,0,-0.0363033,0.0177323,0.00443874,-0.00183108
0,5019,0,-0.0348435,0.0152536,0.00389675,-0.00240105
0,5020,0,-0.039704,0.0145054,0.00184945,0.00140749
0,5021,0,-0.0388819,0.015951,0.00101495,-0.00238455
0,5023,0,-0.0372817,0.0138294,0.00488624,0.000792145
0,5027,0,-0.0339436,0.0152787,0.00397422,-0.00165086
0,5028,0,-0.037812,0.0125784,0.00151413,0.000221103
0,5031,0,-0.0369619,0.0157028,0.00354764,-0.00115571
0,5032,0,-0.0388864,0.0136476,0.004391,0.00139247
0,5034,0,-0.0362316,0.013069,0.00325945,0.000671539
0,5035,0,-0.0367184,0.0131636,0.00400135,-8.84291e-05
0,5036,0,-0.0345824,0.0159311,0.00131858,-0.00124358
0,5038,0,-0.0350753,0.0153906,0.00392722,-4.7966e-05
0,5039,0,-0.037479,0.015644,0.00133427,-0.0018268
0,5040,0,-0.035414,0.0147315,0.00596444,0.00180609
0,5041,0,-0.0362776,0.0158484,0.00465368,-0.00405183
0,5042,0,-0.0368485,0.0158492,0.00371145,-0.00239123
0,5043,0,-0.0378018,0.0144294,0.00454644,0.00119536
0,5044,0,-0.0355218,0.0158463,0.00642031,-0.000183229
0,5046,0,-0.0349753,0.0181188,0.00351639,-0.00205317
0,5047,0,-0.0379765,0.0138067,0.00556158,0.00168618
0,5050,0,-0.0374085,0.015706,0.00294197,-0.00450898
0,5051,0,-0.0364774,0.0143704,0.00209409,0.0010486
0,5052,0,-0.0351866,0.0139203,0.00146766,-0.00121498
0,5054,0,-0.0417419,0.0142733,0.00565799,0.00151218
0,5056,0,-0.0365785,0.0135935,0.00358688,0.000206451
0,5057,0,-0.035374,0.0150642,0.00147375,-1.17779e-05
0,5059,0,-0.0358266,0.015727,0.00486197,-0.000166747
0,5060,0,-0.0354752,0.0173375,0.00642659,-0.00057309
0,5061,0,-0.0348797,0.0152051,0.00150144,0.00322935
0,5063,0,-0.0359211,0.0142544,2.68831e-05,-0.00197781
0,5065,0,-0.0370957,0.0154867,0.00260854,-0.00336007
0,5071,0,-0.0375262,0.0166242,0.00393909,0.000816542
0,5072,0,-0.0353919,0.0155423,0.000333368,-0.000191235
0,C05002,0,-0.0378649,0.0149586,0.00594424,-0.000185713
0,C05011,0,-0.0387873,0.0147251,0.00132117,0.00117181
0,C05027,0,-0.0360455,0.0144934,0.000899735,-0.000141308
0,C05036,0,-0.0353583,0.0145278,0.00306464,0.000462211
0,C05050,0,-0.0373662,0.0143457,0.00191922,-0.000755243
0,16040,0,-0.0392001,0.0140598,0.00465715,0.000647034
0,16041,0,-0.0397255,0.0123205,0.00261953,0.0015995
0,16042,0,-0.0348714,0.0116142,0.00259093,0.000454476
0,16043,0,-0.0412241,0.0141395,0.00524187,0.00104233
0,16044,0,-0.0354299,0.0161639,0.00298255,0.000135726
0,16045,0,-0.0374616,0.0119762,-0.000359289,0.000176622
0,16046,0,-0.0373741,0.0166387,-0.000776686,-0.00288165
0,16047,0,-0.0353593,0.0141076,0.00494251,-0.00192271
0,16048,0,-0.0393498,0.0150012,0.0055393,0.00105879
0,16049,0,-0.0412033,0.0154583,0.00461947,0.0010605
0,16050,0,-0.0389892,0.0142712,0.000408584,-0.00105437
0,16051,0,-0.0398564,0.014324,0.00227829,0.000148242
0,16052,0,-0.0381787,0.0119193,0.00144364,-0.00163254
0,16053,0,-0.0362786,0.0144616,0.000933429,-0.000438018
0,16054,0,-0.0363376,0.015068,0.00256353,0.000985161
0,16055,0,-0.0380752,0.0138236,-0.000507249,0.00129962
0,16056,0,-0.0366495,0.0153025,0.00251793,0.00045853
0,16057,0,-0.035516,0.0107112,0.00348021,0.00269206
0,16058,0,-0.0374739,0.0122605,0.00166518,0.000211653
0,16059,0,-0.0347106,0.0141766,0.00243842,-0.000292348
0,16060,0,-0.0368499,0.0145517,0.00135607,-0.000890076
0,16061,0,-0.0377653,0.0149225,0.00177277,-0.000840574
0,16063,0,-0.0360823,0.0147578,-0.000153489,-0.00157316
0,16064,0,-0.0390026,0.0128547,0.00363662,0.000790376
0,16065,0,-0.0339965,0.0147101,-0.000350673,-0.00178861
0,16066,0,-0.0360453,0.0139344,0.00662842,0.0017729
0,16068,0,-0.0371713,0.015345,0.0040205,0.000411162
0,16069,0,-0.0378655,0.0147628,0.00251702,-0.000296566
0,16070,0,-0.0387591,0.0164355,0.00152752,0.00183664
0,16071,0,-0.0377004,0.0133505,0.00210327,0.00192032
0,16073,0,-0.0355394,0.0173489,0.00167509,-0.00115494
0,16074,0,-0.0354113,0.0174034,0.00136627,0.000111075
0,16077,0,-0.0360242,0.0150536,0.00194137,-8.62128e-05
0,16078,0,-0.0404703,0.0157903,0.00225669,7.916e-05
0,16079,0,-0.0399903,0.0166929,0.0027176,-0.000564563
0,16080,0,-0.038817,0.00895666,-0.00293067,0.0034129
0,16081,0,-0.0399063,0.0166419,0.00468663,0.00168342
0,16082,0,-0.0391753,0.0148092,-0.00119451,0.00114254
0,16083,0,-0.0387682,0.0150041,0.00486357,0.00111597
0,16084,0,-0.037392,0.0151284,0.00508839,0.0018832
0,16085,0,-0.0327422,0.01433,0.00476291,0.00131316
0,16086,0,-0.0392966,0.0170285,0.00570723,-0.000710679
0,16088,0,-0.0383299,0.0160341,0.00463045,0.0010743
0,16089,0,-0.0364308,0.0150898,0.00289772,0.00117985
0,16090,0,-0.035286,0.0153794,0.00235267,-0.00135468
0,16091,0,-0.0387035,0.0141713,0.00173935,0.000266112
0,16092,0,-0.0388973,0.012937,0.00206798,0.00079261
0,16093,0,-0.0366334,0.0154384,0.00402151,-0.000750427
0,16094,0,-0.0371071,0.0155765,0.00298742,0.00147169
0,16095,0,-0.0384324,0.013847,0.00176644,-0.000833449
0,16096,0,-0.0401463,0.0140223,0.00205442,-0.000473006
0,16097,0,-0.0397179,0.0135343,0.00366085,-0.0016189
0,16098,0,-0.0395672,0.0147042,-9.36241e-05,-0.00222028
0,16099,0,-0.0398073,0.0159431,0.00502946,0.000380933
0,C16040,0,-0.0427049,0.0146266,0.00702686,0.00228008
0,C16043,0,-0.0372363,0.0149362,0.00422965,0.000986552
0,C16046,0,-0.0368106,0.0151242,0.000407985,0.00049002
0,C16048,0,-0.0387336,0.0177928,0.00234326,0.0020212
0,C16052,0,-0.0397344,0.0139981,0.0033165,-0.0005231
0,C16053,0,-0.034052,0.0135112,0.00250348,0.000139765
0,C16094,0,-0.0352901,0.0167079,0.00195894,-9.19719e-06
0,C16097,0,-0.0388156,0.0151505,0.00352956,-0.000567951
0,C16098,0,-0.0394475,0.0162482,0.000718084,-0.000264437
0,C15003,0,-0.0393702,0.0152337,0.00419988,-0.00043572
0,C15006,0,-0.0392844,0.0141363,0.00614713,-0.00134872
0,C15007,0,-0.0397565,0.0139354,0.000962428,0.00136853
0,C15010,0,-0.035863,0.0142867,0.000742375,-0.00148014
0,C15011,0,-0.0341499,0.0148319,0.0038585,0.00055929
0,C15012,0,-0.0395461,0.0148373,0.00242938,0.00100077
0,C15014,0,-0.0392404,0.0158833,0.00618501,-0.000756225
0,C15015,0,-0.0390986,0.014354,0.00143102,-5.57057e-06
0,C15019,0,-0.0387181,0.0136925,0.00582018,0.00104092
0,C15022,0,-0.0396882,0.0162014,0.00100503,0.00194416
0,C16001,0,-0.0356549,0.0145325,-0.00368709,0.00140834
0,C16002,0,-0.0377432,0.0151454,0.00470059,-0.00091466
0,C16009,0,-0.0391044,0.0170469,0.00271072,0.00126271
0,C16016,0,-0.0361209,0.0157286,-0.000372855,-0.000449003
0,C16018,0,-0.0360002,0.0148985,0.00347905,-0.00182589
0,C16019,0,-0.0387786,0.0140608,0.00243744,0.000445722
0,C16022,0,-0.039065,0.0127464,0.00166329,0.00224243
0,C16027,0,-0.0375754,0.0137619,0.000580752,-0.00115792
0,C16029,0,-0.0355727,0.0139413,0.00549507,-0.00128569
0,C16030,0,-0.0373883,0.015211,0.00497365,-0.000482035
0,C16034,0,-0.0400017,0.015979,0.0011752,0.000954735
0,C16036,0,-0.0327913,0.0156682,0.00233502,-8.53542e-05
0,C16039,0,-0.0355413,0.0151001,0.00103869,0.000327714
0,C16041,0,-0.0376406,0.0161383,0.00303452,0.000786098
0,C16042,0,-0.0387403,0.0162603,0.00129332,0.00317691
0,C16047,0,-0.036429,0.0163192,0.00378485,-0.000959333
0,C16074,0,-0.0366997,0.0152348,0.00230118,-0.000950008
0,C16078,0,-0.03663,0.0135766,0.0062074,-0.00176801
0,C16081,0,-0.0392955,0.0113864,0.000189075,-0.000488171
0,C16083,0,-0.0335075,0.0111178,0.00348727,-0.00160736
0,C16087,0,-0.0343405,0.0165351,0.000793293,-0.00113311
0,C16088,0,-0.036347,0.0114983,0.00503125,-0.00156874
0,C16089,0,-0.0396111,0.0147496,0.0015084,0.000689482
0,C16090,0,-0.0377236,0.0136208,0.000882475,0.00102044
0,C16092,0,-0.0341678,0.0162915,0.00453123,0.00145604
0,C16093,0,-0.0387596,0.0156729,0.00273199,-0.00020162
0,C16099,0,-0.0377072,0.0192499,0.00214794,-0.000319869
0,C16100,0,-0.040434,0.0156987,0.00436322,0.00185285
0,C16102,0,-0.0373008,0.0160033,0.000636332,-0.00230606
0,C16103,0,-0.0386778,0.0138237,0.00211957,-0.00148189
0,C16105,0,-0.0401708,0.0170476,0.00445271,-0.000430756
0,C16109,0,-0.0385175,0.014075,0.00342633,0.00100793
0,C16113,0,-0.0386479,0.0144614,0.00355284,-0.000827394
0,C16114,0,-0.0420851,0.0148367,0.0050479,0.00139002
0,C16120,0,-0.0387257,0.0150747,0.00319501,-0.000260769
